   4.9869510849965496e-04	   2.2195185522283776        	   8.0574511884777023e-01	
   4.9867119871418036e-02	   1.8914053693625290        	   1.4266922749981729e-03	
   4.9857510754596551e-03	   3.8582742250202369        	   2.2613466707733130        	
   4.9871524809618412e-01	   2.8748738761937114        	   5.6767532647113726e-02	
   2.8029302874285226e-04	   1.5638651573254081        	   8.9971307130353659e-03	
   2.8041870995950794e-02	   3.5306385470428543        	   3.5820229165827422e-01	
   2.8036464675933576e-03	   2.5473375582543687        	   6.2274993008172254e-03	
   2.8043171359126839e-01	   1.0904834843398690        	   9.8709503303362478        	
   8.8694863742077548e-04	   3.0573992902941454        	   2.4793802591594077e-01	
   8.8697999593272542e-02	   2.0737009032223850        	   3.9290967280379410e-02	
   8.8681366801574464e-03	   1.7458717776150499        	   1.5635703725818950        	
   8.8634625577763404e-01	   3.7125521214320498        	   2.9798821732781385e-03	
   1.1013494273496437e-04	   2.7292805456668763        	   4.7237698075256613        	
   1.1005303556279697e-02	   1.4178962615087949        	   1.1860595163613609e-01	
   1.1014815338130845e-03	   3.3848656864989994        	   1.8805809119374666e-02	
   1.1015003862631853e-01	   2.4016512078743295        	   7.4865623761282007e-01	
   3.4790873359523297e-04	   1.3089673843288778        	   2.0621213189148525e-03	
   3.4801269193209312e-02	   3.2755884696567286        	   3.2670544627421703        	
   3.4795946570249665e-03	   2.2923663526960105        	   8.2096105198039837e-02	
   3.4770744812082505e-01	   1.9644012693059216        	   1.3001895400332201e-02	
   1.9568251190656667e-04	   3.9309918715744860        	   5.1763755019487012e-01	
   1.9554439244902477e-02	   2.9478435134927139        	   4.3074011454482600e-03	
   1.9557486607892612e-03	   1.6365709910149366        	   6.8259033996619767        	
   1.9560481079566056e-01	   3.6032667136682193        	   1.7152989830786589e-01	
   6.1851642226250149e-04	   2.6201278772749026        	   2.7170852015266631e-02	
   6.1851733647810936e-02	   1.1996445459607064        	   1.0814428160464893        	
   6.1864569387327043e-03	   3.1664782921464560        	   1.2312417387805941e-03	
   6.1848641429945928e-01	   2.1829147938145992        	   1.9504847498206230        	
   1.4677536261039413e-04	   1.8548537377137850        	   4.9014985270030842e-02	
   1.4679834392943561e-02	   3.8217228443026379        	   7.7638280265702698e-03	
   1.4674813158057870e-03	   2.8383133403990488        	   3.0905223469634574e-01	
   1.4671154822710988e-01	   1.5270238911759959        	   5.3749690799398987e-03	
   4.6353628648558744e-04	   3.4940704771357467        	   8.5118990313101310        	
   4.6361329391479883e-02	   2.5107485978557733        	   2.1388831269858832e-01	
   4.6367063275604328e-03	   1.0781325686282945        	   3.3912620195851999e-02	
   4.6353788277989999e-01	   3.0448385801696904        	   1.3490888910190120        	
   2.6079264626874802e-04	   2.0613581509709240        	   2.5719804587396393e-03	
   2.6078692258643385e-02	   1.7336374814220097        	   4.0760731228254787        	
   2.6066375976053617e-03	   3.7005501546972450        	   1.0232999024631087e-01	
   2.6077587721902973e-01	   2.7173336822622471        	   1.6224837928820741e-02	
   8.2423186473020620e-04	   1.4058453528621973        	   6.4619369660366144e-01	
   8.2472635570539715e-02	   3.3725844477885838        	   1.7791615660684556e-03	
   8.2430922090817073e-03	   2.3893165136740908        	   2.8207227323891919        	
   8.2439039555126148e-01	   1.2968488495849753        	   7.0797435432494074e-02	
   1.2710094673971326e-04	   3.2636773046682386        	   1.1223018921380987e-02	
   1.2705895337585312e-02	   2.2803786008608431        	   4.4702538265836855e-01	
   1.2708946040865580e-03	   1.9522301615177635        	   3.7169941254256516e-03	
   1.2716581213454450e-01	   3.9189122327412962        	   5.8885171738282551        	
   4.0149633729011250e-04	   2.9357933586107974        	   1.4799138794391820e-01	
   4.0167056449614720e-02	   1.6246162014312073        	   2.3448690467660141e-02	
   4.0145977021810277e-03	   3.5914227182310512        	   9.3357307859599681e-01	
   4.0145314761940476e-01	   2.6080074261241384        	   1.1436721850477598e-03	
   2.2592473389953458e-04	   1.1875964314841367        	   1.8129208769415595        	
   2.2583842892469362e-02	   3.1543089419023476        	   4.5504088763162011e-02	
   2.2586896362959750e-03	   2.1707332947171256        	   7.2144176890241961e-03	
   2.2586120272924867e-01	   1.8426813255401069        	   2.8732845652373795e-01	
   7.1388353815129068e-04	   3.8095823107652187        	   4.9892146046031710e-03	
   7.1403574308132670e-02	   2.8264349993987961        	   7.9103997651065079        	
   7.1416966022568151e-03	   1.5151394582920408        	   1.9871201710728820e-01	
   7.1427507166607163e-01	   3.4816889121610499        	   3.1484779424936209e-02	
   1.6940699254263807e-04	   2.4986455523852165        	   1.2541357906438986        	
   1.6942042396981393e-02	   1.1512967555143261        	   2.3882607164237785e-03	
   1.6943003483652376e-03	   3.1181985759133681        	   3.7861912032202958        	
   1.6938373426775652e-01	   2.1346013718057533        	   9.5133708533800015e-02	
   5.3558134959051098e-04	   1.8065192425414807        	   1.5075465841565666e-02	
   5.3571911535958583e-02	   3.7733893556462048        	   6.0014219309780403e-01	
   5.3578727159094772e-03	   2.7899190946828218        	   1.6524798927677329e-03	
   5.3590719582039481e-01	   1.4788677906959777        	   2.6189412888444776        	
   3.0142705898665177e-04	   3.4455136834064932        	   6.5768606677010608e-02	
   3.0120353813963677e-02	   2.4623392967485298        	   1.0430719848008542e-02	
   3.0131036995762876e-03	   1.3696518593858953        	   4.1529680467794250e-01	
   3.0124343911284990e-01	   3.3364407382891788        	   3.4543778544128823e-03	
   9.5282338189760013e-04	   2.3530245252562372        	   5.4726004798480501        	
   9.5271786185629981e-02	   2.0251372315564353        	   1.3744784163335663e-01	
   9.5293777499194168e-03	   3.9920189213187838        	   2.1786749689518634e-02	
   9.5298026937729685e-01	   3.0086005481712590        	   8.6730533423008394e-01	
   1.0615368241583380e-04	   1.6972519604544474        	   1.3253063887796370e-03	
   1.0613393749794017e-02	   3.6641253939613287        	   2.0999356158819960        	
   1.0611643069564857e-03	   2.6808053855806531        	   5.2730250344436735e-02	
   1.0613474718946236e-01	   1.2605634273669852        	   8.3613343645595611e-03	
   3.3571796699473122e-04	   3.2272913801251795        	   3.3293074149389668e-01	
   3.3558484306315431e-02	   2.2441159904462138        	   5.7813808472595464e-03	
   3.3548375075232030e-03	   1.9159107871587606        	   9.1650998789766032        	
   3.3548221137253703e-01	   3.8828704501618168        	   2.3027066124831708e-01	
   1.8865169560883390e-04	   2.8995915841723789        	   3.6485041255192134e-02	
   1.8879637754666341e-02	   1.5881063292301154        	   1.4522809774497030        	
   1.8872429260938658e-03	   3.5550608957464780        	   2.7682316830418075e-03	
   1.8868975543310368e-01	   2.5717397312779449        	   4.3876092223895400        	
   5.9656771869281413e-04	   1.1150319596440297        	   1.1024578224583452e-01	
   5.9666624336720736e-02	   3.0816984085784016        	   1.7462056697422255e-02	
   5.9657791228391391e-03	   2.0981415870667011        	   6.9517145936698099e-01	
   5.9670469320575159e-01	   1.7703166880640047        	   1.9152260889719751e-03	
   1.4157107415975384e-04	   3.7369440214019169        	   3.0348598632794159        	
   1.4160505154904780e-02	   2.7536427883925230        	   7.6255816088736050e-02	
